epoch,data_loss,pde_loss,total_loss,coefficient_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
562,0.026132462546229362,0.013245374895632267,0.03275515139102936,0.9477087027945824,0.257645604814552,-0.15444300629829602,-0.18644904990073297,0.0070636551430269595,0.08710453959900151,-0.08807720795339509,-0.004125374512334587,0.012694053476625349,-6.0363263515519855e-05,-7.145559967330496e-05
563,0.026749925687909126,0.01360514760017395,0.03355249762535095,0.9477108162320468,0.25755885014788127,-0.15444876530111373,-0.18636053041683284,0.007062129462384131,0.08702834790235858,-0.0880505269371195,-0.0041269970148378006,0.012685371567463917,-6.073158659056935e-05,-7.14570662483468e-05
564,0.029852788895368576,0.015059726312756538,0.03738265112042427,0.9477157414243449,0.25748141781254263,-0.15446993964077882,-0.18627035935804517,0.007060580848250627,0.0869559043374396,-0.08802356529526818,-0.004128586750189483,0.012676281877452395,-6.111041201133444e-05,-7.145866725943414e-05
565,0.027082649990916252,0.014185752719640732,0.03417552635073662,0.9477195219532444,0.25739199328653617,-0.1544767077739996,-0.18617812999324088,0.007059009904139361,0.08687795538662801,-0.08799441621303182,-0.004130251532888219,0.01266656522438386,-6.151832265094348e-05,-7.146026215979214e-05
566,0.0270516499876976,0.012979021295905113,0.03354116156697273,0.947721329062691,0.25729363205433275,-0.15447027021797982,-0.18608548157212182,0.007057415423024506,0.08679784288010586,-0.0879648066170302,-0.004131953663093001,0.012656806518915159,-6.19257068083128e-05,-7.146189372452617e-05
567,0.02741319127380848,0.01318993791937828,0.03400816023349762,0.9477185283401042,0.25718113384611363,-0.15443924815748447,-0.18599413962068995,0.007055823355961301,0.08671666383203624,-0.08793601011564536,-0.0041336811614150985,0.012647456868611705,-6.231616163677335e-05,-7.14635069570722e-05
568,0.027802126482129097,0.013276351615786552,0.0344403013586998,0.9477151186759382,0.2570737663992895,-0.15441247140420217,-0.18590284697000098,0.00705421016594616,0.08664295057479886,-0.08790930751278703,-0.004135343477769096,0.012638455106345984,-6.268393873024089e-05,-7.146519351837031e-05
569,0.029750987887382507,0.013759666122496128,0.036630820482969284,0.9477136484164075,0.25698032277662936,-0.15440478113457853,-0.18581291008974216,0.007052590940801891,0.08657351364128986,-0.0878845261157932,-0.0041369758456512645,0.012629940132470055,-6.302802802278885e-05,-7.146689230112711e-05
570,0.029284607619047165,0.013776540756225586,0.03617287799715996,0.9477156317691661,0.2569024433574125,-0.15442089242342805,-0.1857217899916534,0.007050939125960348,0.08651032359398741,-0.08786055061788858,-0.004138544088570222,0.012621305372969415,-6.337074846151351e-05,-7.146871940920006e-05
571,0.028252024203538895,0.01284940168261528,0.034676723182201385,0.9477182896692444,0.25682771714105274,-0.154443650053898,-0.18563132312840822,0.007049284897067155,0.08644308068880463,-0.08783676939922871,-0.004140186674166309,0.012613112800828089,-6.368880223233951e-05,-7.147063817821313e-05
572,0.028194595128297806,0.013306677341461182,0.0348479337990284,0.9477234281244533,0.25675841984568715,-0.15447728193440138,-0.18554137392296363,0.007047700675671813,0.08637136846666105,-0.08781194482906939,-0.004141863083918815,0.012604624587570449,-6.403659639990782e-05,-7.147239806826334e-05
573,0.02842378243803978,0.012488140724599361,0.03466785326600075,0.9477280443839289,0.25668878301642556,-0.1545084257864971,-0.18545120286417596,0.007046086882143758,0.08630348563654978,-0.08778757357714774,-0.004143499327485573,0.012596014040057781,-6.438727257025512e-05,-7.147411518320815e-05
574,0.02667440101504326,0.011759825982153416,0.03255431354045868,0.9477311230314427,0.25661211628738956,-0.154528243019758,-0.1853606127490735,0.007044474295641528,0.08623580595720946,-0.08776282815779182,-0.004145121829988786,0.012587216168217103,-6.474782710736721e-05,-7.147577119085956e-05
575,0.026300465688109398,0.012330244295299053,0.03246558830142021,0.9477342508472977,0.25653895947653205,-0.15455105284662812,-0.1852712921281011,0.0070428924882978364,0.08617036093634953,-0.0877390253525492,-0.004146699585951736,0.012578654044680384,-6.510401379182373e-05,-7.14774027555936e-05
576,0.028874343261122704,0.013940313830971718,0.03584450110793114,0.9477384305491466,0.25647314788786996,-0.1545827360615255,-0.1851828219449439,0.007041316112570357,0.08610893830075432,-0.08771620113905777,-0.004148222377660507,0.012570177300259153,-6.545965059482985e-05,-7.147901598813963e-05
577,0.02822900004684925,0.012712521478533745,0.03458525985479355,0.9477427026456448,0.25640396916104197,-0.15461180945641487,-0.1850934766736,0.007039678782038714,0.08604396052666756,-0.08769234076959449,-0.004149801895298271,0.0125616572291226,-6.580506974251669e-05,-7.148073310308444e-05
578,0.02806312032043934,0.012847663834691048,0.03448695316910744,0.9477477613526653,0.2563398539688755,-0.1546477727761254,-0.18500554879861483,0.007038026363684258,0.085978485033192,-0.0876690920199757,-0.004151407485723274,0.012553504160751126,-6.612650469928232e-05,-7.148249910386398e-05
579,0.028472542762756348,0.01368635706603527,0.03531572222709656,0.94775327950257,0.25627444968089635,-0.1546833011258346,-0.1849180523051302,0.007036401103410866,0.08590892620922043,-0.08764500858915736,-0.004153041967615219,0.012545236404015565,-6.646282935376131e-05,-7.148420399735012e-05
580,0.02742759697139263,0.01432318240404129,0.03458918631076813,0.947757265253093,0.2562037947856656,-0.15471004308151678,-0.1848311104450033,0.007034801190679799,0.08583820942585448,-0.08762104748230792,-0.004154693713920336,0.012537080787013778,-6.679649429796254e-05,-7.148589055864824e-05
581,0.026976514607667923,0.013866746798157692,0.033909887075424194,0.947760339555675,0.2561278227836277,-0.15472972112437727,-0.1847425046848031,0.0070331940357937816,0.08576789894403042,-0.0875965467108898,-0.00415635426859952,0.012528550521355972,-6.714702227330902e-05,-7.148755878775832e-05
582,0.027008967474102974,0.012340892106294632,0.03317941352725029,0.9477600681125293,0.2560414432285153,-0.15473260932518615,-0.1846549465653898,0.007031618867092127,0.08569440915264107,-0.08757260719062311,-0.004158062036163705,0.01252038598414809,-6.74913338583582e-05,-7.148919035249237e-05
583,0.0284999068826437,0.012781145982444286,0.03489048033952713,0.9477590029987125,0.25595930179925047,-0.15473824653640347,-0.18456906467123554,0.0070300515440583355,0.08562485032866951,-0.08755068961360708,-0.004159739150586136,0.01251285223294269,-6.780286314927995e-05,-7.149087080306114e-05
584,0.02657288685441017,0.013231959193944931,0.03318886458873749,0.9477606421796979,0.25588050168979554,-0.15475327909964967,-0.18448074239030707,0.007028461287533868,0.08555358503822201,-0.0875269083949472,-0.004161435643431515,0.012504648191964956,-6.813914100533763e-05,-7.149261847165266e-05
585,0.025075765326619148,0.01354591827839613,0.0318487249314785,0.9477624944468641,0.25580426188581395,-0.15477220899410787,-0.18439344309979408,0.007026881894241826,0.08548058280868293,-0.0875036308632181,-0.004163167369773164,0.012496802233546206,-6.845774465761403e-05,-7.149437225097353e-05
586,0.02798035554587841,0.014074716717004776,0.0350177139043808,0.9477650820004766,0.25573220915784295,-0.15479653251658262,-0.1843058603300093,0.007025256633968434,0.08541087162163315,-0.08748077067208876,-0.004164880774696753,0.012488919319987917,-6.8768376978794e-05,-7.149617491612911e-05
587,0.028920814394950867,0.013636905699968338,0.035739265382289886,0.9477641528158172,0.25564586158210856,-0.15479936852099133,-0.18421832686096748,0.007023586110226602,0.08533707710408739,-0.08745756509563547,-0.004166659009253478,0.012481283623569994,-6.906000134118535e-05,-7.149798980274339e-05
588,0.026088528335094452,0.012839795090258121,0.032508425414562225,0.9477614676212053,0.25555099231341705,-0.1547893990085607,-0.184131002920083,0.007021925242691371,0.08526047910590258,-0.08743380546355833,-0.004168467544616993,0.012473574016872994,-6.935838027571907e-05,-7.149970080695887e-05
589,0.0279677864164114,0.01295296661555767,0.03444426879286766,0.9477619493918347,0.25547433993196833,-0.1548049187382084,-0.18404436918959932,0.007020301189443804,0.08519062063454387,-0.08741186629995956,-0.004170175664516142,0.012466093786904166,-6.965491067261105e-05,-7.150141181117435e-05
590,0.028150567784905434,0.013683740980923176,0.034992437809705734,0.947762820441153,0.2554020401732303,-0.1548251535426706,-0.1839570698990863,0.007018713346970987,0.0851266281416962,-0.08739074742650517,-0.004171799224024243,0.012458477205213592,-6.996265709114359e-05,-7.150309837247245e-05
591,0.027173999696969986,0.014198864810168743,0.034273430705070496,0.9477670117713738,0.2553451034928691,-0.1548685287512039,-0.18386893249594377,0.007017136367730595,0.08506837465812772,-0.0873704848208331,-0.004173357601564245,0.012450743386528617,-7.027488835838498e-05,-7.150482770887595e-05
592,0.028016360476613045,0.013235661201179028,0.034634191542863846,0.9477680649486524,0.2552756528878403,-0.15489243470247738,-0.18378070881650116,0.0070155605955160285,0.08500807950931125,-0.08734998476275078,-0.004174949098590741,0.012443063089080216,-7.0583890534556e-05,-7.150660593111418e-05
593,0.026193203404545784,0.012119244784116745,0.032252825796604156,0.9477670661336552,0.25519869043541465,-0.15490430068411387,-0.183692645364473,0.007013998704098449,0.08494673813402441,-0.0873295206823064,-0.004176552222671006,0.012435401906359164,-7.089732296127767e-05,-7.15082924924123e-05
594,0.028024345636367798,0.012989558279514313,0.034519124776124954,0.9477673488423698,0.2551309944349255,-0.15492815443898716,-0.183605617228046,0.00701243922673252,0.08488902807876822,-0.08731032301471653,-0.004178110600211009,0.012427981569202693,-7.12031584442734e-05,-7.150994238933436e-05
595,0.02826678939163685,0.012430974282324314,0.03448227792978287,0.9477681076854724,0.2550583030460849,-0.1549485284338498,-0.18351738122341765,0.007010897251241054,0.08482524381546076,-0.08728924011890005,-0.0041797172476409,0.012420145805305196,-7.153660499584185e-05,-7.151152506823367e-05
596,0.028657341375947,0.01207205094397068,0.03469336777925491,0.9477714280684592,0.2549912984720439,-0.15498108158874985,-0.18343003263216173,0.007009359500339976,0.08475426801486186,-0.08726709228500137,-0.0041813982377479205,0.012412471879432578,-7.186349976842693e-05,-7.151311996859168e-05
597,0.02944953925907612,0.01305482629686594,0.03597695380449295,0.9477749394123396,0.2549249332047864,-0.15501478306445343,-0.18334385493355,0.007007828991593848,0.08468042778839263,-0.08724493006004753,-0.004183114109016248,0.01240507320563377,-7.217607422409126e-05,-7.151470875822033e-05
598,0.026647526770830154,0.01306106150150299,0.03317805752158165,0.9477766571343479,0.2548490957698606,-0.15503477428571488,-0.18325724585343778,0.007006310553105969,0.0846040278622095,-0.0872219907181148,-0.004184850768047374,0.01239747319004023,-7.25022748200936e-05,-7.151620588690886e-05
599,0.029039954766631126,0.012806073762476444,0.03544299304485321,0.9477777894129349,0.2547685530204787,-0.15504818876055612,-0.18316989726218183,0.0070047516792529525,0.08452705911386771,-0.08719835341000658,-0.004186602225146934,0.012389581356275846,-7.283942624668238e-05,-7.151772134778543e-05
600,0.028941117227077484,0.013334747403860092,0.03560849279165268,0.9477780605702585,0.2546851911000034,-0.15505671417258232,-0.18308235146795426,0.007003200651067799,0.08445091820491753,-0.08717483123033966,-0.004188344873872427,0.012381609240656599,-7.318323084883405e-05,-7.151924291939134e-05
601,0.026882365345954895,0.013527554459869862,0.03364614397287369,0.9477782059218055,0.25460094285491536,-0.15506443923980606,-0.1829937580329398,0.00700161944723702,0.08437577781351425,-0.08715120111775901,-0.004190080475898665,0.012373565763388586,-7.352468773018334e-05,-7.152081948756131e-05
602,0.02852100133895874,0.014423307031393051,0.035732656717300415,0.9477751018678516,0.2545043301111167,-0.1550526080557697,-0.18290496739495368,0.0070000068607347895,0.0842996115107177,-0.08712750624543011,-0.0041918382750275535,0.012365642071745288,-7.385374302988556e-05,-7.152243883083668e-05
603,0.028286162763834,0.01216911431401968,0.03437072038650513,0.9477686711275909,0.25438924135414553,-0.15501466127285307,-0.1828143156539226,0.0069983671161514965,0.08421976310019778,-0.08710212761964695,-0.004193661608459503,0.012357223945821257,-7.419906858072978e-05,-7.152411928140545e-05
604,0.02901521697640419,0.012828347273170948,0.035429392009973526,0.9477616715460825,0.2542709974475888,-0.1549713034631198,-0.18272399669290618,0.006996752719110529,0.08413962519982926,-0.08707647556381563,-0.0041954870559012284,0.012348561151387173,-7.456315249878232e-05,-7.15257080710341e-05
605,0.026664774864912033,0.012019678950309753,0.03267461434006691,0.9477532560084104,0.2541496663091569,-0.15492168208536727,-0.18263468839711947,0.00699517151527975,0.08405944159053727,-0.087051449518884,-0.004197307218318513,0.012340099698747818,-7.492577006630047e-05,-7.152719297826397e-05
606,0.027727611362934113,0.01288912259042263,0.034172173589468,0.9477454939488396,0.2540351361192333,-0.15487969878083824,-0.1825460579865478,0.006993609623862171,0.08398423517513344,-0.08702765390916896,-0.004199072416481618,0.012331717253648171,-7.528847343092436e-05,-7.152871454986987e-05
607,0.028416592627763748,0.012673789635300636,0.03475348651409149,0.9477391262553873,0.2539200379668511,-0.15484161280752118,-0.1824572796737474,0.006992030230570129,0.0839004202458108,-0.0870022680878582,-0.00420094965716286,0.012323245606487565,-7.565723719110786e-05,-7.153018723564106e-05
608,0.025235166773200035,0.01309529971331358,0.03178281709551811,0.9477317186263546,0.2537996034326014,-0.15479649771898252,-0.18236899436837614,0.006990436352968187,0.08381228328383633,-0.08697649370805799,-0.004202899126511455,0.01231498294701263,-7.600962150383296e-05,-7.153170269651761e-05
609,0.027109548449516296,0.013090712949633598,0.03365490585565567,0.9477269423737187,0.25368759492977644,-0.15476606721768899,-0.18227957514591786,0.006988878686140995,0.08372500463386909,-0.08695034516082349,-0.004204821113732959,0.012306456504300295,-7.637813567243614e-05,-7.153318149301813e-05
610,0.028994843363761902,0.012855466455221176,0.03542257845401764,0.9477220587015406,0.25357780263160434,-0.15473739399520087,-0.1821899710456737,0.006987342142265741,0.08364155537593417,-0.08692493775292999,-0.0042067015254288655,0.012297894380763575,-7.675017532211132e-05,-7.153463584660129e-05
611,0.0296617541462183,0.01261698454618454,0.03597024828195572,0.9477152103129698,0.25346398454750124,-0.15469981258708534,-0.18209996021430047,0.006985816461622913,0.0835632356749656,-0.0869004657636222,-0.0042085202785063,0.012289299125032786,-7.712563125654209e-05,-7.153610853237246e-05
612,0.029538890346884727,0.012958725914359093,0.0360182523727417,0.9477095286373554,0.2533622290874475,-0.15467635900461327,-0.18201049169109929,0.006984244310485822,0.08349409838884374,-0.08687814523706155,-0.004210255880532538,0.012280967652539398,-7.747990310559335e-05,-7.153766065762507e-05
613,0.02671867609024048,0.01321231760084629,0.03332483395934105,0.9477033957298983,0.2532587140101275,-0.15465078276853464,-0.181920530160469,0.006982625085341554,0.08342458527379563,-0.08685581751497332,-0.004212009099306912,0.01227268078107649,-7.78273969832916e-05,-7.15392311150657e-05
614,0.028583627194166183,0.012678073719143867,0.03492266312241554,0.9477014829633339,0.25317154928188307,-0.154651548315737,-0.18183045770316714,0.006981001032093986,0.08335607775506372,-0.08683365529001948,-0.004213759851736546,0.01226433529111638,-7.817780016284792e-05,-7.154085045834108e-05
615,0.02806645631790161,0.012209883891046047,0.03417139872908592,0.9477017173452176,0.25308956035432256,-0.15466353608897385,-0.18174054547327972,0.006979329904839243,0.083282024220285,-0.08681070875255917,-0.004215597630901966,0.012256108312465827,-7.851722131287025e-05,-7.154256757328588e-05
616,0.026190364733338356,0.01172147411853075,0.032051101326942444,0.9477078384406579,0.25302247604689526,-0.15470365772189718,-0.18164831610847543,0.006977654552994111,0.08320606614702866,-0.08678579064054126,-0.0042174332960576095,0.012247179186164029,-7.888882417727986e-05,-7.154430913114807e-05
617,0.0268535315990448,0.011729942634701729,0.03271850198507309,0.947716398376881,0.25296349559132597,-0.15475665446686004,-0.1815560251177425,0.006975977994123156,0.0831308089439321,-0.08676059190294765,-0.0042192442977658645,0.012238174875267993,-7.92604114422157e-05,-7.154611179630366e-05
618,0.02575169876217842,0.012940713204443455,0.03222205489873886,0.947725294102494,0.2529102547477288,-0.15481541021464065,-0.18146448596333897,0.006974343077643163,0.08306047306826167,-0.08673663799162579,-0.004220980252127066,0.012229297995887612,-7.963361325268674e-05,-7.154787168635386e-05
619,0.027462497353553772,0.013814582489430904,0.03436978906393051,0.9477336704132056,0.2528501431637795,-0.15486642349639743,-0.18137240450076342,0.006972734112218408,0.08298470290946845,-0.08671132412559085,-0.00422276236236838,0.01222016752779108,-8.002686818668897e-05,-7.154957046911066e-05
620,0.028691167011857033,0.013560974970459938,0.035471655428409576,0.9477386496819492,0.2527764197422819,-0.1548965060216899,-0.18128023676188776,0.006971104023841715,0.0829065558866552,-0.0866857728071457,-0.004224576182756337,0.012211098226822063,-8.041858657252487e-05,-7.155129369478482e-05
621,0.028593409806489944,0.014222046360373497,0.03570443391799927,0.9477413527126276,0.2526931734030114,-0.15491265210813954,-0.18118835250228385,0.006969481177619972,0.08282465565334872,-0.08665995525418,-0.00422644708140825,0.012202169100520263,-8.080348018858645e-05,-7.155296803462424e-05
622,0.026895292103290558,0.01316878292709589,0.033479683101177216,0.9477432529189597,0.2526097205072627,-0.15492811964138706,-0.1810964559174942,0.006967852296269105,0.08274327853327744,-0.08663492201372078,-0.004228331016453784,0.01219350885471649,-8.117503625457475e-05,-7.155464848519302e-05
623,0.02765989862382412,0.012861424125730991,0.03409061208367348,0.9477440278493353,0.2525246954727571,-0.15494038579542477,-0.1810045223571474,0.006966231864099012,0.08266304921506198,-0.08661062991260254,-0.0042302096664748766,0.012185048676392295,-8.153852739262403e-05,-7.155629227138574e-05
624,0.028613034635782242,0.01351630687713623,0.03537118807435036,0.9477443511483226,0.25244137848851983,-0.15495266934826252,-0.1809118985863998,0.0069645703930508686,0.08258943753321007,-0.08658728762112519,-0.004232018201838393,0.012176526056625428,-8.189883623802424e-05,-7.155806438289463e-05
625,0.030143659561872482,0.013173689134418964,0.036730505526065826,0.9477376886132002,0.252329081438201,-0.15492034237776317,-0.18081878180822306,0.006962822619656236,0.08251193551409455,-0.08656319699477927,-0.004233898613534299,0.012168143611525779,-8.223661164356383e-05,-7.155997704117836e-05
626,0.027743253856897354,0.01233423687517643,0.033910371363162994,0.9477304660430143,0.2522086052780974,-0.15487976837603845,-0.1807250364455742,0.00696102596171569,0.08242624651890997,-0.08653744420156181,-0.004235897762112633,0.012159697450668304,-8.256878683802003e-05,-7.156193247456748e-05
627,0.027630096301436424,0.012230528518557549,0.033745359629392624,0.947720882425222,0.2520809938643892,-0.15482852890988097,-0.18063370681932805,0.00695926913562737,0.08233332027751046,-0.08651218789974753,-0.004237994507475635,0.01215194834020145,-8.287799180735006e-05,-7.156382068993384e-05
628,0.02648559771478176,0.013341408222913742,0.03315630182623863,0.9477109021276001,0.25195007574771955,-0.15477497540331636,-0.18054378226425494,0.006957515930616525,0.0822314096932659,-0.08648644949758524,-0.004240207875711288,0.01214471915031846,-8.316272120233512e-05,-7.156572112675889e-05
629,0.029707012698054314,0.013451524078845978,0.03643277287483215,0.9476993067245447,0.25181674056457837,-0.1547155758999338,-0.1804540179365963,0.00695573858508918,0.08213267333981736,-0.08646174005586722,-0.004242406798213471,0.01213765562140582,-8.34371783438427e-05,-7.156762767431328e-05
630,0.02701164036989212,0.011774756014347076,0.03289901837706566,0.9476889700130435,0.2516871335266698,-0.15466252695857075,-0.1803635880489083,0.006953990208181634,0.0820348664011459,-0.08643677157515625,-0.004244586342292706,0.012130296451376863,-8.373128302256346e-05,-7.156946089311558e-05
631,0.027747182175517082,0.014548106119036674,0.035021234303712845,0.9476793356399745,0.25157118462774475,-0.15462292728964902,-0.18027492066277948,0.006952269592868065,0.0819496395739652,-0.08641485399814021,-0.004246609801983467,0.012123323398840336,-8.400963223277663e-05,-7.157130022264721e-05
632,0.02883737161755562,0.011869393289089203,0.03477206826210022,0.9476646488388231,0.2514388577171125,-0.1545559593082432,-0.18018648745517946,0.006950546563502845,0.08186518979848337,-0.08639368475599275,-0.004248641013043407,0.012116595014813863,-8.427509627765587e-05,-7.157314566290818e-05
633,0.026591872796416283,0.012425314635038376,0.03280453011393547,0.9476489367943288,0.2513087698178192,-0.1544883475712354,-0.1800989416609519,0.006948863969502764,0.08178682946736061,-0.08637421365835474,-0.004250585902037486,0.012110088361624626,-8.4538329597786e-05,-7.157492999587576e-05
634,0.028518958017230034,0.012263826094567776,0.03465086966753006,0.9476352341108364,0.2511887348358299,-0.15443519423707203,-0.18001129726523848,0.006947208533583746,0.081712257898116,-0.08635544052689222,-0.004252473360432646,0.012103520541307873,-8.481192096849935e-05,-7.15766959966553e-05
635,0.02716723084449768,0.013138203881680965,0.03373633325099945,0.9476213216839714,0.25106528454250215,-0.1543788395236988,-0.1799239609991683,0.006945563960897153,0.0816325364568279,-0.08633596223372662,-0.004254431285820345,0.012096929783318305,-8.509113594950675e-05,-7.157840700087078e-05
636,0.027593666687607765,0.012751994654536247,0.033969663083553314,0.9476070773331347,0.25093362607121467,-0.15431415078509997,-0.17983514571081072,0.006943865675561346,0.08154659352317963,-0.08631459151680686,-0.004256459678200584,0.012090126214697596,-8.537013253788138e-05,-7.158016078019164e-05
637,0.02629774436354637,0.012452987022697926,0.032524239271879196,0.9475938669015996,0.25080171452945405,-0.1542517586881082,-0.17974581276465254,0.006942169200764277,0.08145665867688227,-0.08629209829758422,-0.004258523304077092,0.01208317100257326,-8.565702245998356e-05,-7.158196344534723e-05
638,0.02731889858841896,0.013094860129058361,0.03386632725596428,0.9475802393056639,0.25066542787907464,-0.15418409475470024,-0.1796565291192373,0.006940481175147983,0.08136310266809284,-0.08626885674349302,-0.004260617230760391,0.012076148251745628,-8.595059675659615e-05,-7.15837477783148e-05
639,0.02703157253563404,0.011535692028701305,0.03279941901564598,0.9475671439930315,0.25052370413891795,-0.154111141586076,-0.17956516251743398,0.006938791942505865,0.08126749991528613,-0.08624359324615118,-0.004262722079827534,0.01206834179709673,-8.628082981656799e-05,-7.158550155763566e-05
640,0.029016796499490738,0.013221693225204945,0.03562764450907707,0.9475552725599479,0.250391835195573,-0.15405005439908825,-0.179474868206789,0.006937117797686558,0.08117734160314075,-0.08621978324538096,-0.004264761042256654,0.01206076089623054,-8.660119620938039e-05,-7.15872675584152e-05
641,0.026664096862077713,0.012501821853220463,0.03291500732302666,0.9475453043984604,0.2502694390516948,-0.15400259047254236,-0.17938449994502967,0.006935435203686477,0.08109068256302489,-0.08619661364656558,-0.004266773579563571,0.01205315705769153,-8.692008845192152e-05,-7.158905189138277e-05
642,0.027487408369779587,0.01202818751335144,0.03350150212645531,0.9475371395187873,0.2501611198804838,-0.15397259494125018,-0.17929496979589984,0.006933766490483383,0.08101237809836415,-0.08617544440441813,-0.004268689224755747,0.01204574054348053,-8.723228852021536e-05,-7.159078122778628e-05
643,0.02890647202730179,0.012222424149513245,0.03501768410205841,0.9475334713471225,0.25007129016251284,-0.15397142922164658,-0.1792062038082852,0.006932101398357765,0.0809346119832464,-0.08615468530734285,-0.004270597470913706,0.012038415779960801,-8.754427799561332e-05,-7.15924677890844e-05
644,0.026592077687382698,0.012674205005168915,0.032929182052612305,0.947528286115731,0.24998138612800283,-0.15396786246763564,-0.1791198412318875,0.006930469499442335,0.080855682829965,-0.08613548763975297,-0.004272522981484837,0.012031811004504511,-8.783162030245483e-05,-7.159412990746514e-05
645,0.027775170281529427,0.012928268872201443,0.034239303320646286,0.9475240941331659,0.2498953718347942,-0.15397033309724323,-0.17903341702956121,0.006928827340807392,0.08077734789268862,-0.08611633314532859,-0.0042744516630706325,0.01202519093726634,-8.811612350507023e-05,-7.159586535459798e-05
646,0.026717977598309517,0.012824018485844135,0.0331299863755703,0.9475212304893871,0.2498120984225788,-0.1539774840040652,-0.1789441950100746,0.006927136297626535,0.08070479259484561,-0.08609655983553212,-0.004276319743042845,0.012017928615189282,-8.841669416566862e-05,-7.159771690558829e-05
647,0.026544004678726196,0.012264863587915897,0.03267643600702286,0.9475150387996184,0.24971477110221854,-0.15396286901202028,-0.17885438138167303,0.006925419906903353,0.0806315262693043,-0.08607640516277378,-0.00427820790610793,0.01201053886159657,-8.871951895022676e-05,-7.15995501243906e-05
648,0.026971988379955292,0.012424939312040806,0.03318445757031441,0.9475064324974043,0.24961224096259377,-0.15393699699634075,-0.17876533191478663,0.0069236582527117336,0.08056184555487017,-0.08605734421020796,-0.004280067177706075,0.0120035377741266,-8.899097319303363e-05,-7.160148111486234e-05
649,0.02793457731604576,0.011656247079372406,0.033762700855731964,0.9474967885978323,0.2495036196192968,-0.15390380008583873,-0.1786776751938875,0.006921915307420401,0.08048410991236807,-0.08603770761543554,-0.0042820310927881395,0.011996836150718412,-8.925381652631952e-05,-7.160335099804069e-05
650,0.02787560410797596,0.0128792067989707,0.03431520611047745,0.9474894614202242,0.24940406639187968,-0.1538844352213792,-0.1785902526515172,0.00692014882512548,0.08040747128402907,-0.08601815736699413,-0.004283971049092741,0.011990145996146635,-8.951378955643176e-05,-7.16051719953843e-05
651,0.02775336056947708,0.012285583652555943,0.033896151930093765,0.9474831431870838,0.24931044416331535,-0.153873630566546,-0.17850266988173244,0.006918398637679198,0.08033314857447885,-0.08599918995628689,-0.004285886694284917,0.011983466036096109,-8.977656269208568e-05,-7.160696854981055e-05
652,0.027193907648324966,0.011802233755588531,0.03309502452611923,0.9474779743359829,0.24922123548335687,-0.15387072496693707,-0.17841514873787634,0.0069166701766977656,0.08025718542245325,-0.08598024413216239,-0.004287819251555303,0.011976830677076061,-9.004492823908612e-05,-7.160877732569548e-05
653,0.028415748849511147,0.01349582802504301,0.03516366332769394,0.9474734730902529,0.24913424293202194,-0.153870707568137,-0.17832702365991954,0.006914958010564971,0.08018387846675774,-0.08596121915723448,-0.004289699663251208,0.01196995447249143,-9.032755170511224e-05,-7.161057388012173e-05
654,0.026840398088097572,0.012136872857809067,0.032908834517002106,0.9474683849511463,0.24904303020294336,-0.15386567931492154,-0.17823785094117583,0.006913220496889852,0.08010937292151367,-0.08594166171326548,-0.004291608966414056,0.011962827227820962,-9.062272494778624e-05,-7.161238265600667e-05
655,0.029036875814199448,0.013531731441617012,0.03580274060368538,0.947463185883499,0.24895939248988466,-0.1538676801769277,-0.17815029282176253,0.006911493242934244,0.08004119552278453,-0.08592429170968154,-0.004293454144613693,0.011956134524618871,-9.090026298536337e-05,-7.161414865678622e-05
656,0.02644018456339836,0.01284338254481554,0.03286187723278999,0.9474620218956261,0.24888530042992127,-0.1538884369453915,-0.1780607996481899,0.006909794354085525,0.07997098153757667,-0.08590534588555704,-0.004295320462911091,0.011948734576504907,-9.121658131473248e-05,-7.161589632537773e-05
657,0.02926711179316044,0.0122578339651227,0.0353960283100605,0.9474621727147444,0.24881428526112373,-0.15391538768667434,-0.17796998767974434,0.006908039942048855,0.07990129574437327,-0.0858858819834466,-0.004297197703592333,0.011941063199262601,-9.153890544150299e-05,-7.16177539870974e-05
658,0.028339775279164314,0.011968745850026608,0.034324146807193756,0.9474635794214866,0.24875054510642247,-0.15395237753558802,-0.17787918803648453,0.006906306652964123,0.07983477402442733,-0.0858671016564565,-0.004299029493063387,0.011933450440517497,-9.186108137327268e-05,-7.161965442392244e-05
659,0.025742437690496445,0.012782200239598751,0.03213353827595711,0.9474646522015665,0.2486893779205407,-0.1539906374969056,-0.17778942370882586,0.006904596900882979,0.07977136559004613,-0.08584937187649343,-0.004300817240664104,0.01192600716568821,-9.218186115213997e-05,-7.162147542126606e-05
660,0.02877313829958439,0.012295618653297424,0.03492094576358795,0.947460539070375,0.24860904051016422,-0.15399641389852337,-0.17769829128555137,0.0069028986155471725,0.07971392978833071,-0.08583180759366475,-0.004302533816602357,0.011918083474044912,-9.252487798086626e-05,-7.162321697912823e-05
661,0.026672832667827606,0.011929231695830822,0.032637447118759155,0.9474517208436024,0.2485089928578699,-0.15397280372685082,-0.17760747931710583,0.006901230505856991,0.07965099367949195,-0.08581376840601565,-0.004304305004459828,0.011910371318717597,-9.286318376851402e-05,-7.162490354042635e-05
