seed,epoch,pde_mse,xi_dist_to_ls,xi_dist_to_true,gradient_norm,good_basin,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
2,1000,1.5804429054260254,0.964912560446844,1.0662822291843534,83.93175506591797,False,-0.23366793990135193,-0.20865751802921295,-0.025145970284938812,-0.02416905015707016,0.017933208495378494,0.002381237456575036,0.00012697241618297994,-0.001766723464243114,-2.1733537778345635e-06
2,2000,0.9283846616744995,0.912911782667786,1.023693446802106,25.54648780822754,False,-0.18577946722507477,0.014196026138961315,-0.010439526289701462,-0.01901114545762539,0.005947048310190439,0.0010496702743694186,0.0036914655938744545,-0.0007444793591275811,5.7651409406389575e-06
2,3000,0.7585864663124084,0.9006841461004365,1.0146693706189491,7.845791339874268,False,-0.169563427567482,0.1477225422859192,-0.005668106954544783,-0.012855350971221924,-0.01104213297367096,0.00036763481330126524,0.010869764722883701,-0.00040587689727544785,3.372579840288381e-06
2,5000,0.6741921901702881,0.8896203572849058,1.004445454981763,0.7485174536705017,False,-0.15173283219337463,0.28838786482810974,-0.0011950770858675241,0.01176413707435131,-0.050387099385261536,5.495925506693311e-05,0.01918219029903412,-0.0001114229453378357,6.39060147022974e-08
3,0,5226501.0,1.2705147955141363,1.3623022909388134,48661412.0,False,0.3139236271381378,0.28139978647232056,0.10902822017669678,0.24254561960697174,0.20753462612628937,0.33032211661338806,0.011580019257962704,0.18573950231075287,0.0974341481924057
3,100,199.71096801757812,1.1737951240106372,1.2648683690254896,53218.12109375,False,0.04527511075139046,0.5643194317817688,0.4019734561443329,0.3531031310558319,-0.0055701215751469135,0.13591760396957397,-0.020603150129318237,0.031801313161849976,-1.9336679542902857e-05
3,500,59.00287628173828,1.1423538621771658,1.227553651646029,518.677001953125,False,0.30654406547546387,0.5364262461662292,0.2688048779964447,0.3487448990345001,-0.039258312433958054,0.13472121953964233,-0.011782350018620491,0.01803932525217533,0.00027540672454051673
3,1000,13.636957168579102,1.0755703861267907,1.1630154791088596,180.13067626953125,False,0.32288655638694763,0.49063190817832947,0.08827878534793854,0.34114035964012146,-0.06768139451742172,0.13158224523067474,-0.004245050251483917,0.006396733224391937,0.00024796812795102596
3,2000,6.067264080047607,0.9583400620218899,1.0645511975880335,45.04094314575195,False,-0.188827246427536,0.36226731538772583,-0.006729647517204285,0.3169775605201721,-0.0778735876083374,0.12193980813026428,-0.000294456840492785,0.00031173386378213763,0.0002155104884877801
3,3000,4.592169284820557,0.9256721725317042,1.0335786381076382,34.40957260131836,False,-0.25906607508659363,0.21222229301929474,-0.008636760525405407,0.2786922752857208,-0.06928469985723495,0.10682119429111481,-0.00017118063988164067,0.00013946846593171358,0.00018345598073210567
3,5000,1.944016933441162,0.8894313775034686,0.9979078512723585,12.584837913513184,False,-0.21213899552822113,0.028072530403733253,-0.005580291152000427,0.15896284580230713,-0.040596019476652145,0.06041111424565315,-8.586011972511187e-05,5.653550033457577e-05,0.0001023052609525621
4,0,31188898.0,1.1769500755724385,1.2534964412490097,188311488.0,False,0.5691456198692322,0.4770219326019287,0.13692326843738556,-0.021878816187381744,-0.058858152478933334,0.11509369313716888,-0.03683919832110405,0.22022822499275208,0.23827463388442993
4,100,129019.7734375,1.3571603293352636,1.4361704340614734,2549067.75,False,0.12486547976732254,0.9724051356315613,0.5500847101211548,0.12035578489303589,-0.11041893064975739,0.08889762312173843,-0.07605165243148804,-0.025589698925614357,0.01584651693701744
4,500,1192.3560791015625,1.6233044399894054,1.7020863459328923,96128.2265625,False,0.23276576399803162,1.3724335432052612,0.1371336579322815,0.16860425472259521,-0.046754952520132065,0.04160730913281441,-0.07847151160240173,-0.025088075548410416,0.0014250226086005569
4,1000,75.03713989257812,1.661792583996565,1.745009139601912,3584.500732421875,False,0.17851336300373077,1.3846498727798462,-0.211445152759552,0.17304515838623047,0.003939999733120203,0.036197543144226074,-0.05368221551179886,-0.018316321074962616,0.00026016045012511313
4,2000,25.722444534301758,1.5710496222916304,1.6670535446749677,362.5152282714844,False,-0.3992864489555359,1.212565302848816,-0.12805527448654175,0.1726803034543991,0.04666154086589813,0.03547365963459015,-0.0271633118391037,-0.009367595426738262,0.00016824633348733187
4,3000,7.279715538024902,1.4304622472274813,1.5326343603525727,125.51707458496094,False,-0.41570204496383667,0.9888867735862732,-0.036513250321149826,0.17104752361774445,0.07913237065076828,0.03490094840526581,-0.0077981590293347836,-0.0025021154433488846,0.00013085434329696
4,5000,2.1279780864715576,1.098666905682813,1.2106238175129884,18.71710205078125,False,-0.17278872430324554,0.4683729112148285,0.0060319676995277405,0.16164663434028625,0.09040255844593048,0.03280208632349968,0.0013748402707278728,0.0007390183163806796,8.565738971810788e-05
5,0,22827850.0,1.269286364718744,1.3658404779642639,149187024.0,False,-0.3875272870063782,0.27472564578056335,-0.5389395356178284,0.13923686742782593,0.025200417265295982,0.004950988572090864,-0.20699366927146912,0.4144715368747711,-0.20585159957408905
5,100,76039.1484375,1.289335764762652,1.3778027530888415,1672201.5,False,-0.04238883778452873,-0.20230227708816528,-0.7227191925048828,0.021172350272536278,0.1393471211194992,-0.05140222981572151,-0.029341451823711395,0.042178139090538025,-0.011973569169640541
