epoch,data_loss,pde_loss,total_loss,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
465,0.2001332938671112,15.087411880493164,7.743839263916016,0.03863450179950233,-0.9769226106692349,0.06252197716682502,-0.4632795162722203,-0.8042146538817017,0.0716341713791035,-0.3199992153339544,0.06264989700460637,-0.0027671526604346273
466,0.19786863029003143,15.68006706237793,8.037901878356934,0.038190104713495834,-0.9768427441287595,0.06250714808594438,-0.4632679200416466,-0.8041937615657936,0.07163198806558178,-0.3199901311129566,0.06264795127159131,-0.002767053768619275
467,0.19862143695354462,15.847418785095215,8.122330665588379,0.03774267022992178,-0.9767613721673822,0.062492617434099194,-0.46325623250217074,-0.8041728126311432,0.07162980982953338,-0.3199810732230342,0.06264601498388216,-0.0027669544532843704
468,0.19865216314792633,15.154012680053711,7.77565860748291,0.037292182376487966,-0.9766794455772516,0.06247809388770724,-0.46324460583529625,-0.8041519203152351,0.07162762651601166,-0.3199720153331118,0.062644078696173,-0.002766855561469018
469,0.20665596425533295,15.41102409362793,7.912168025970459,0.0368418542459762,-0.9765976774524792,0.06246332875590563,-0.4632331009136247,-0.8041311978555538,0.0716254685898565,-0.31996303643641544,0.06264215185376974,-0.0027667570931732173
470,0.20364435017108917,15.704086303710938,8.05568790435791,0.03638989161756216,-0.976514562372163,0.06244842862049274,-0.463221717737156,-0.8041106452520995,0.07162332081864793,-0.31995403120864374,0.06264022501136648,-0.002766658836637192
471,0.20058171451091766,15.588807106018066,7.994985103607178,0.035938980498384926,-0.9764305757323773,0.06243350006326696,-0.46321039543328874,-0.8040900926486452,0.07162117812491267,-0.31994507864302274,0.06263830761426913,-0.0027665612153804954
472,0.2045467644929886,15.156671524047852,7.7828826904296875,0.035492626806583376,-0.9763483322115306,0.06241898362232822,-0.46319901225682003,-0.8040695400451908,0.07161903035370411,-0.3199361260774018,0.06263639021717177,-0.0027664633823640226
473,0.20365393161773682,15.016267776489258,7.711787700653076,0.035045631561044954,-0.9762656925272887,0.062404516919562066,-0.4631876899529528,-0.8040491006792211,0.07161689781491545,-0.31992725250500686,0.0626344917106862,-0.0027663661846268773
474,0.2000139355659485,15.398984909057617,7.899506568908691,0.034608781383105094,-0.9761837659371582,0.06238996495135721,-0.4631763067764841,-0.804028774550736,0.07161477035360012,-0.3199184052636873,0.0626325884815477,-0.002766268986889732
475,0.19631221890449524,15.099363327026367,7.7459940910339355,0.03416881128408796,-0.9761022355104229,0.06237558351402975,-0.46316498447261684,-0.8040083918035085,0.07161263781481148,-0.31990961068451845,0.06263069469771508,-0.002766172000912363
476,0.19672144949436188,15.452014923095703,7.922729015350342,0.033729336326129164,-0.9760218143411942,0.06236145076756516,-0.46315363173244883,-0.8039881222937657,0.07161050527602282,-0.3199008161053496,0.06262880091388247,-0.0027660748031752176
477,0.20089493691921234,15.432209014892578,7.916999340057373,0.033295941487402884,-0.9759444832464481,0.06234714749022318,-0.4631423094285816,-0.8039678527840228,0.07160837781470748,-0.31989207418833143,0.06262691185270279,-0.0027659776054380723
478,0.19948196411132812,14.837932586669922,7.618448257446289,0.03286671807899069,-0.9758680237111715,0.06233295079467957,-0.4631309262521129,-0.8039474700367953,0.07160624019844553,-0.3198832796091626,0.06262501334621723,-0.002765880831220479
479,0.2008489966392517,15.077927589416504,7.739812850952148,0.03243087415545973,-0.9757929111314387,0.06231893173546659,-0.4631197256934485,-0.8039273137645372,0.07160412796955011,-0.31987459035429516,0.06262313845299641,-0.0027657844805224372
480,0.20385771989822388,14.628082275390625,7.517899036407471,0.03198854548129372,-0.9757161346654459,0.06230497662533264,-0.4631084946984834,-0.8039072141110212,0.07160201574065468,-0.3198658747683524,0.0626212635597756,-0.00276568791806462
481,0.19592612981796265,15.16001033782959,7.775931358337402,0.03154078888982688,-0.9756400712935646,0.06229124888970188,-0.4630971723946161,-0.8038870012200207,0.07159989335681265,-0.3198571591824096,0.06261938394390183,-0.0027655915673665786
482,0.19458535313606262,15.658690452575684,8.023930549621582,0.031098643897021223,-0.9755651171791898,0.062277450099538875,-0.46308597183595174,-0.803866958185247,0.07159778620539053,-0.3198484962586175,0.06261750905068102,-0.002765495640188089
483,0.19550710916519165,14.368338584899902,7.379676342010498,0.030653370996992182,-0.9754905592282104,0.062263693942095216,-0.4630746495320845,-0.8038467452942465,0.0715956638215485,-0.3198397806726747,0.06261562943480725,-0.0027653990777302714
484,0.1968340426683426,14.345104217529297,7.369386196136475,0.0302128924466732,-0.9754156051138355,0.06224957540653708,-0.4630636011549237,-0.8038268154969574,0.07159357698001961,-0.319831144079958,0.06261376870954528,-0.0027653033623115577
485,0.19495061039924622,14.621633529663086,7.505767345428467,0.029773601170074757,-0.9753412056282141,0.062235314761914455,-0.4630527049592665,-0.8038070555558953,0.07159150537091065,-0.319822560149392,0.06261191270693627,-0.0027652084939319473
486,0.19391311705112457,14.357500076293945,7.3726630210876465,0.02933585121967405,-0.9752663307465184,0.06222105411729182,-0.4630417783273086,-0.8037874654710601,0.07158942868432837,-0.3198140288809767,0.06261006614963315,-0.0027651134137925614
487,0.1991567462682724,14.677465438842773,7.53788948059082,0.028896216538793207,-0.9751905050726742,0.062207084796251415,-0.4630308821316514,-0.8037678753862247,0.07158737230763931,-0.31980552394363676,0.06260822903763592,-0.002765019180692279
488,0.19665321707725525,14.143101692199707,7.268204212188721,0.02845201378234187,-0.9751146001661509,0.06219322916246261,-0.4630200163722949,-0.8037482286826472,0.07158531085347695,-0.31979699267522144,0.06260639192563869,-0.0027649251593517723
489,0.1966046541929245,14.292011260986328,7.3426103591918945,0.02800677815099464,-0.9750385367942696,0.06217913904871737,-0.46300924192184056,-0.8037288650727811,0.07158326970920782,-0.31978859306218294,0.06260456898160031,-0.002764831349771042
490,0.1976645290851593,14.916038513183594,7.655683994293213,0.027564098086400136,-0.974962077258993,0.06216488550954797,-0.46299871096179196,-0.8037096147003997,0.07158124887483192,-0.31978016711806906,0.06260276020552079,-0.002764738598989191
491,0.19572243094444275,14.011664390563965,7.201554775238037,0.02712876527621971,-0.9748841915354937,0.06215037617406246,-0.46298827131064557,-0.8036905341842451,0.07157924327287593,-0.31977179383610593,0.06260095615209421,-0.002764645636447564
492,0.20224323868751526,14.136887550354004,7.270687103271484,0.026692269150757057,-0.9748063850446733,0.0621360231585479,-0.46297789253210053,-0.8036716235243174,0.07157725798081316,-0.31976344688521813,0.06259915209866763,-0.002764553520945041
493,0.1932995617389679,14.91112232208252,7.648860931396484,0.02626268636577026,-0.9747292124152854,0.06212152092851562,-0.46296748331725485,-0.8036527128643898,0.07157525745633048,-0.31975512626540564,0.06259736221319989,-0.0027644618289620693
494,0.19243836402893066,14.108999252319336,7.2469377517700195,0.02583100588640727,-0.9746510097610699,0.062107032909389785,-0.4629570132298077,-0.8036335191107505,0.07157325185437449,-0.31974672665236714,0.06259555815977332,-0.0027643690781802184
495,0.1965489536523819,14.1139554977417,7.25352668762207,0.025406587475899942,-0.9745743917604353,0.062092708315688125,-0.462946604014962,-0.803614438594596,0.07157126656231173,-0.31973835337040396,0.06259375882899969,-0.002764277597957023
496,0.19288945198059082,14.347821235656738,7.366800308227539,0.024983768956661764,-0.9744973775964054,0.062078071082044564,-0.46293622523641703,-0.8035955845534106,0.07156929142519558,-0.3197300590816669,0.06259197366618491,-0.0027641863294936035
497,0.20533211529254913,14.160832405090332,7.285748481750488,0.0245574711397717,-0.9744191749421899,0.06206334858296231,-0.46292587689417275,-0.8035767305122252,0.0715673010556595,-0.31972184378615587,0.06259019322602308,-0.002764094849270408
498,0.19439899921417236,13.842838287353516,7.115818023681641,0.024124291926990185,-0.9743420023128019,0.06204900267290097,-0.4629153763704249,-0.8035576499960707,0.07156531068612344,-0.3197135231663434,0.06258840806320828,-0.0027640031572874367
499,0.20614054799079895,13.896346092224121,7.154313564300537,0.023696942600863323,-0.9742638788912654,0.06203477045009124,-0.4629050280281806,-0.8035389091923699,0.07156333047153397,-0.319705281539757,0.06258662762304645,-0.002763911888824017
500,0.2021273970603943,14.467267036437988,7.435760974884033,0.023271589811262025,-0.9741854385390127,0.06202020427097993,-0.46289471012223704,-0.8035201683886691,0.07156137056683774,-0.31969709257532136,0.06258486607349642,-0.002763821679159477
501,0.19568710029125214,13.910340309143066,7.150857448577881,0.02284317034155746,-0.9741076320481925,0.0620056878300412,-0.4628844835251957,-0.8035014842037106,0.07155940558466821,-0.3196888772798103,0.06258309980129344,-0.002763731257735161
502,0.19063648581504822,13.909299850463867,7.145286560058594,0.02241593282147603,-0.9740314102109531,0.06199104349094441,-0.4628744395459586,-0.803482969874979,0.07155745583491858,-0.31968068831537466,0.06258132880643749,-0.002763640836310845
503,0.19468826055526733,13.923322677612305,7.1563496589660645,0.021988528923350802,-0.9739547922103184,0.061976455995473426,-0.46286433469412,-0.8034643989275051,0.07155551116264228,-0.3196724730198636,0.06257956725688746,-0.0027635504148865292
504,0.1961708515882492,14.417316436767578,7.404829025268555,0.021565225911249084,-0.9738784911403999,0.06196195376544114,-0.462854290714883,-0.8034458845987735,0.07155357156783927,-0.31966433671757866,0.06257781515264332,-0.002763460840501317
505,0.1999126672744751,13.593599319458008,6.9967122077941895,0.021134675471559568,-0.9738025862338766,0.06194737337542339,-0.46284418586304443,-0.8034274268887842,0.07155162689556295,-0.31965617408421837,0.06257605832574624,-0.002763370630836777
506,0.19607996940612793,13.783666610717773,7.087913513183594,0.020695209830771222,-0.9737269190253905,0.06193286403993788,-0.4628341723201081,-0.8034090257975373,0.07154968730075995,-0.3196480377819334,0.06257429677619619,-0.002763280421172237
507,0.19750896096229553,14.350614547729492,7.37281608581543,0.02025098577793028,-0.9736515687476205,0.061918283649920115,-0.46282406746826954,-0.8033905114688057,0.07154774770595694,-0.3196399278107238,0.062572549394605,-0.002763190635027249
508,0.19536593556404114,13.430317878723145,6.910524845123291,0.01980247316463242,-0.9735753469103811,0.06190359667810398,-0.4628139017438296,-0.8033720537588164,0.07154579795620732,-0.31963179150843885,0.06257079256770792,-0.002763100425362709
509,0.19267523288726807,13.604592323303223,6.99497127532959,0.0193556762417222,-0.9735007097267225,0.06188890260083462,-0.4628037968919911,-0.8033535960488271,0.0715438482064577,-0.31962373419937995,0.06256904518611674,-0.0027630102156981687
510,0.19337216019630432,13.32188892364502,6.854316711425781,0.01891174368321399,-0.9734256763796687,0.06187429378900396,-0.4627936920401525,-0.8033351383388379,0.07154190353418138,-0.31961565055924573,0.06256729308187259,-0.0027629206413129566
511,0.1960771679878235,13.776844024658203,7.084499359130859,0.01847099227290318,-0.9733502468692198,0.06185964234445396,-0.4627836784972162,-0.80331696372256,0.0715399791717983,-0.31960764591233753,0.0625655645908932,-0.0027628317022070723
512,0.20221351087093353,14.04671573638916,7.225571155548096,0.018026450105242498,-0.9732763227796726,0.061845339067111975,-0.4627736953905805,-0.8032987891062822,0.07153806496436182,-0.3195996939275801,0.06256383609991381,-0.0027627431866207395
513,0.19178862869739532,13.33520793914795,6.8593926429748535,0.0175883753849003,-0.97320366641299,0.06183083683707969,-0.462763803592847,-0.8032806711087467,0.07153615583439865,-0.31959176827389796,0.0625621264995462,-0.0027626546710344067
514,0.19274429976940155,13.841096878051758,7.113292694091797,0.01715071062005801,-0.9731302177195171,0.06181634881795386,-0.46275391179511355,-0.8032627795861804,0.0715342568593821,-0.3195839479445173,0.06256041689917861,-0.002762566578967626
515,0.193093940615654,13.612309455871582,6.999248504638672,0.016720222738512962,-0.9730570067240814,0.061801789744295774,-0.4627439286884779,-0.8032447748261295,0.07153234772941892,-0.3195761012840612,0.06255871674411692,-0.002762479122180173
516,0.1975371241569519,12.701925277709961,6.548499584197998,0.01628944602468388,-0.9729840334266826,0.06178730883062316,-0.462733976018143,-0.8032267134473363,0.07153044367692907,-0.31956822829252984,0.06255700714374932,-0.002762390818353616
517,0.20269548892974854,12.778550148010254,6.591970443725586,0.01585649707911498,-0.9729124070848277,0.06177324713869083,-0.4627239624752066,-0.8032086520685431,0.0715285396244392,-0.3195604342942245,0.06255530698868762,-0.002762303149806387
518,0.1931702047586441,12.928360939025879,6.657350540161133,0.01542308227502345,-0.9728406222776147,0.06175909307586657,-0.4627142228589767,-0.803190987020946,0.07152666603678917,-0.31955271928914525,0.06255363516954363,-0.0027622169635775897
519,0.19450870156288147,12.801837921142578,6.595427513122559,0.014986087015429405,-0.9727686790050436,0.06174494611849554,-0.4627045441153482,-0.8031734352108335,0.07152480768155907,-0.3195449779529906,0.06255195862774666,-0.002762130989108568
520,0.196135014295578,12.753907203674316,6.573088645935059,0.014549109059151915,-0.9726966564997934,0.061730962586548685,-0.46269495668062194,-0.8031559966382056,0.07152296455874889,-0.3195373419411374,0.06255030097656152,-0.0027620454381590983
521,0.19785626232624054,12.963207244873047,6.679460048675537,0.014108457475667384,-0.9726257432520499,0.061717064320040524,-0.46268543011849705,-0.8031386146843199,0.07152113159088531,-0.3195297585914349,0.06254865277068225,-0.0027619600989694042
522,0.19233645498752594,13.45751953125,6.921096324920654,0.013668611161914831,-0.9725537999794788,0.06170307368264045,-0.46267593399267287,-0.803121345967919,0.07151928339060182,-0.31952214891065706,0.06254699984215005,-0.00276187475977971
523,0.18988123536109924,13.746307373046875,7.063035011291504,0.013227006564995432,-0.972482728266377,0.061689196732491965,-0.4626663769942473,-0.8031039640140333,0.07151744026779162,-0.3195145655609546,0.06254534219096489,-0.002761789420590016
524,0.19452328979969025,13.189817428588867,6.789432048797607,0.012775778662022804,-0.9724114188552383,0.06167531978234348,-0.4626568504321224,-0.8030864688226631,0.07151558699003482,-0.31950690321802605,0.06254367981712679,-0.0027617032343612187
525,0.19553282856941223,13.100921630859375,6.745993614196777,0.01231696924435043,-0.9723413771669642,0.0616612723013176,-0.4626473543062983,-0.8030690868687774,0.07151374894469795,-0.3194992408750975,0.06254201272063574,-0.0027616174716519728
526,0.19330397248268127,13.025993347167969,6.706300735473633,0.011861348961021558,-0.972271097780653,0.061647203503932047,-0.46263791905307555,-0.8030518181523765,0.07151191089936107,-0.319491657525395,0.06254035506945058,-0.002761531920702503
527,0.19472822546958923,13.001264572143555,6.6953606605529785,0.011405658133402118,-0.9722005806963047,0.06163325549925131,-0.46262839249095067,-0.8030344928172332,0.0715100880864441,-0.3194841005067679,0.06253871158622427,-0.002761447005032361
528,0.1964149922132492,13.218855857849121,6.805842876434326,0.010949655180572513,-0.9721294297505241,0.06161910854188028,-0.4626188354925251,-0.8030171674820898,0.0715082398861606,-0.31947649082599006,0.06253705865769206,-0.002761361877602443
529,0.19170884788036346,13.264047622680664,6.823732852935791,0.010486339579961937,-0.9720597049929661,0.06160499000632215,-0.4626092480577988,-0.8029997855282042,0.07150639676335042,-0.3194689601384383,0.06253540572915986,-0.002761276538412749
530,0.19558781385421753,13.393502235412598,6.892338752746582,0.010029074816048176,-0.9719890294432597,0.06159058725263501,-0.46259978236827537,-0.8029825168118031,0.07150455364054023,-0.31946137678873576,0.0625337575232806,-0.0027611907757035033
531,0.19716104865074158,13.613155364990234,7.003738880157471,0.009574167961771107,-0.971917878497479,0.06157575106630116,-0.4625904992965562,-0.802965417951629,0.07150274098256988,-0.31945381977010867,0.06253210931740134,-0.002761105860033361
532,0.19190780818462372,13.055830955505371,6.719823360443115,0.009116912515027798,-0.9718471237150935,0.06156095751268664,-0.46258115535223565,-0.8029482058539703,0.07150091816965293,-0.31944623642040615,0.0625304516662162,-0.002761020520843667
533,0.19618739187717438,12.824649810791016,6.6085124015808105,0.008661843275779983,-0.9717753389078805,0.06154624211905761,-0.46257187228051655,-0.8029311069937962,0.07149910043420928,-0.3194387057328544,0.06252880818298988,-0.002760935181653973
534,0.18995527923107147,13.369736671447754,6.874823570251465,0.008205427039889586,-0.9717046633581741,0.061531356194551176,-0.4625625892087974,-0.8029141213711066,0.07149728777623891,-0.3194311750453026,0.06252716942241653,-0.0027608504777436073
535,0.19529488682746887,12.806890487670898,6.598740100860596,0.0077464765336360715,-0.971634542437221,0.061516292633714116,-0.4625532757007776,-0.8028969658921902,0.07149546496332196,-0.31942361802667546,0.06252552121653726,-0.002760765562073465
536,0.19503560662269592,12.852253913879395,6.621162414550781,0.007289859313068768,-0.9715619653032175,0.06150122907287705,-0.46254399262905843,-0.8028799236507583,0.07149364722787831,-0.31941611367019906,0.06252388245596391,-0.002760680222883771
537,0.18950393795967102,12.55855655670166,6.468782424926758,0.006830869541596917,-0.9714901012633255,0.06148616551203999,-0.46253470955733933,-0.8028629380280689,0.07149182949243464,-0.31940866197587336,0.06252224369539054,-0.002760595095453853
538,0.19699877500534058,12.756576538085938,6.575286865234375,0.006376151692777602,-0.971417603362001,0.061471109056656155,-0.46252548735822163,-0.8028460090241216,0.07149002191193761,-0.319401236612623,0.06252061438012309,-0.0027605108150630386
539,0.1926511824131012,12.501815795898438,6.443559169769287,0.00592785270888798,-0.9713449469953186,0.06145622313214972,-0.46251623472280323,-0.802829193257659,0.07148821940891387,-0.31939386391152336,0.06251899451016152,-0.0027604261111526724
540,0.18559840321540833,13.142783164978027,6.7569899559021,0.00547988548281769,-0.9712736375841797,0.061441607214865836,-0.46250701252368553,-0.8028123774911964,0.07148641182841682,-0.31938649121042373,0.06251736991754701,-0.002760341830761858
541,0.18481694161891937,12.027215957641602,6.198424816131592,0.005031901618943019,-0.9712032789651895,0.06142692734850293,-0.46249775988826713,-0.8027954484872492,0.07148460932539309,-0.3193790658471734,0.0625157453249325,-0.0027602577621308197
542,0.18662650883197784,12.664517402648926,6.518885135650635,0.004592157461309358,-0.9711335542076316,0.06141223327123357,-0.4624886594343523,-0.802778745958271,0.07148282205478927,-0.31937174580822447,0.06251413962292979,-0.0027601741170193332
543,0.19435666501522064,12.769719123840332,6.579216003417969,0.004159214838106124,-0.9710638294500737,0.06139773104120128,-0.46247955898043747,-0.8027621566667776,0.07148105509407868,-0.3193644521003509,0.06251254336623296,-0.00276009131894695
544,0.19123268127441406,12.67005443572998,6.526259899139404,0.0037281709211387025,-0.9709947385539481,0.06138326433843513,-0.46247054983542485,-0.8027456239940265,0.07147928813336808,-0.3193571583924773,0.0625109518321891,-0.002760008732634343
545,0.19379554688930511,12.71960735321045,6.5535993576049805,0.0032959161047685257,-0.9709259645885387,0.06136854894480609,-0.4624617233082165,-0.80272920455876,0.07147754656002402,-0.31934991734675444,0.06250936029814523,-0.002759926569841288
546,0.19000470638275146,11.999785423278809,6.189897537231445,0.00286557263936549,-0.9708594883708216,0.06135387618389641,-0.4624526837269031,-0.8027126152672666,0.07147577452184012,-0.3193425973078055,0.06250776404144842,-0.002759843983528681
547,0.18993313610553741,12.17730712890625,6.2785868644714355,0.002434048721741714,-0.970794121410611,0.061339423692036696,-0.46244364414558975,-0.802696025975773,0.07147401771607614,-0.31933535626208265,0.0625061772300575,-0.0027597618207356256
548,0.19168423116207123,12.362580299377441,6.372974395751953,0.002004625826055008,-0.9707266944007454,0.06132501383289634,-0.46243469587317854,-0.8026796631592488,0.07147226598778547,-0.3193281152163598,0.06250459514131954,-0.0027596800814621222
549,0.1887637823820114,12.465953826904297,6.421740531921387,0.0015643259657550648,-0.9706576035046198,0.061310824242805956,-0.46242571716446657,-0.80266318710524,0.0714705142594948,-0.319320874170637,0.06250301305258156,-0.002759598130428843
550,0.1901211142539978,12.539290428161621,6.459766387939453,0.001128344281203832,-0.9705887503065315,0.061296584914543,-0.46241682976465676,-0.8026468809074581,0.07146877776362404,-0.31931365945598944,0.0625014404091495,-0.0027595170264346673
551,0.1897934377193451,11.841856002807617,6.110721588134766,0.0006882755616012337,-0.9705201348064801,0.06128250901170421,-0.46240785105594484,-0.8026304048534492,0.07146703111280667,-0.31930644474134195,0.06249986304306447,-0.002759435287161164
552,0.19014739990234375,12.362573623657227,6.371434211730957,0.00025388969205708133,-0.9704525493312564,0.06126853258521058,-0.46239893321983433,-0.8026140986556672,0.07146529461693592,-0.31929923002669447,0.0624982903996324,-0.0027593541831669884
553,0.19289177656173706,12.089982986450195,6.2378830909729,-0.00017918428661173078,-0.9703853600194279,0.06125439273329278,-0.4623900762563253,-0.8025977924578853,0.07146355812106515,-0.3192920679741977,0.06249672247885328,-0.002759273290932589
554,0.1875307857990265,12.271549224853516,6.323305606842041,-0.0006148566743795446,-0.9703189630343898,0.06124024577592174,-0.46238128016541763,-0.8025815994975879,0.07146184193508763,-0.3192849585838516,0.06249516872603301,-0.0027591928222177407
555,0.18656013906002045,12.291696548461914,6.332408428192139,-0.0010482627852182868,-0.9702509813957708,0.061226041974924914,-0.46237257538341214,-0.8025655763935174,0.07146012067163679,-0.3192778491935055,0.062493614973212736,-0.002759112141743117
556,0.18484382331371307,12.41655158996582,6.393119812011719,-0.0014780459725588354,-0.9701830789898309,0.061211845279381304,-0.4623638706014067,-0.8025496665269316,0.07145841971807919,-0.31927079246531015,0.06249206594304541,-0.0027590318847880452
557,0.18690639734268188,11.82911205291748,6.101462364196777,-0.0019072880153119338,-0.970113512697631,0.061197463842053844,-0.4623552571283034,-0.8025337000416034,0.07145671368704827,-0.31926378839926545,0.06249052635818398,-0.002758951627832973
558,0.1866704672574997,11.530534744262695,5.951937675476074,-0.002342800181023571,-0.9700444218015055,0.061183537153732794,-0.4623465219099972,-0.802517676937533,0.07145500765601735,-0.3192567580021455,0.062488991495975504,-0.0027588720061572287
559,0.1953829824924469,12.396947860717773,6.393857002258301,-0.002774137256104163,-0.9699760439994913,0.06116987336718106,-0.4623378475642924,-0.8025017104522049,0.07145330670245974,-0.31924972760502546,0.06248745191111408,-0.002758792172721709
560,0.1850862056016922,12.448127746582031,6.409150123596191,-0.0032110702903098277,-0.9699060815438962,0.06115608168247128,-0.46232902103708406,-0.802485630729392,0.0714515803615356,-0.31924269720790543,0.062485907603599705,-0.0027587119157666366
561,0.19098089635372162,12.044357299804688,6.213159561157227,-0.003651996730322711,-0.9698352475288318,0.06114207683416475,-0.4623202858187779,-0.8024696076253216,0.07144986417555807,-0.31923564047971004,0.06248434912812648,-0.002758631235292013
562,0.19218450784683228,12.151800155639648,6.268084526062012,-0.004097320209277065,-0.9697649681425206,0.061128256727642064,-0.4623115506004717,-0.8024535845212512,0.07144814798958053,-0.3192285574204393,0.06248279537530621,-0.0027585505548173893
563,0.19108182191848755,11.701817512512207,6.041990756988525,-0.004541994148348435,-0.9696955603156788,0.06111433003932101,-0.46230293712736836,-0.8024376746546653,0.07144643688107631,-0.319221500692244,0.06248125106779183,-0.0027584698743427652
564,0.18712344765663147,11.749011993408203,6.061629295349121,-0.004978138883382589,-0.9696276579097389,0.061100389140093504,-0.4622943845268665,-0.8024218214068217,0.07144474608246532,-0.31921447029512395,0.062479706760277455,-0.0027583898291474694
565,0.1949896365404129,12.037235260009766,6.213607311248779,-0.005410900154518085,-0.9695591216423667,0.06108604323003217,-0.46228604498046966,-0.8024062512526897,0.07144307559374755,-0.3192075452223054,0.06247818134337488,-0.002758310630991277
566,0.1882934421300888,11.506725311279297,5.941656112670898,-0.0058414565838171804,-0.9694901892115992,0.06107150547273376,-0.4622777663066742,-0.8023906810985576,0.07144142033744968,-0.3192006201494868,0.06247666064912525,-0.0027582316445948604
567,0.18722347915172577,11.568161010742188,5.971303939819336,-0.006269591214310765,-0.9694226037363755,0.061057408253535304,-0.4622694267602774,-0.8023752808006525,0.07143976508115184,-0.31919372140774355,0.06247515412283446,-0.0027581532934777718
568,0.18903274834156036,12.25053882598877,6.31430196762085,-0.006689142068768768,-0.9693562067513374,0.0610433536670562,-0.46226114808648194,-0.8023597672652627,0.07143810474738067,-0.3191868226660003,0.06247364287389073,-0.002758074942360683
569,0.18167264759540558,11.77606201171875,6.069703578948975,-0.007116124697687101,-0.9692868781571746,0.06102911433879324,-0.4622528389763858,-0.8023442537298728,0.07143644949108283,-0.3191799239242571,0.062472126902294055,-0.0027579968030033704
570,0.18889182806015015,11.823186874389648,6.100485324859619,-0.007538724263419643,-0.9692185795878395,0.061014981592328654,-0.46224446899368826,-0.8023287968132254,0.07143479423478497,-0.31917302518251384,0.06247062509865622,-0.002757919087165609
571,0.18624179065227509,11.70963191986084,6.041057586669922,-0.00796377424498123,-0.969153371092987,0.0610011970130721,-0.46223588595688564,-0.8023130568028665,0.0714331237460672,-0.31916612644077064,0.06246911384971249,-0.0027578407360485204
572,0.1935490220785141,11.538911819458008,5.963005065917969,-0.008392698838426763,-0.9690883210634927,0.06098744085562845,-0.4622273333563838,-0.8022973167925075,0.0714314431024028,-0.319159201367952,0.06246759315546286,-0.00275776196141188
573,0.19642800092697144,11.7903470993042,6.091601371765137,-0.008825470092244886,-0.9690229541032822,0.060973777069076716,-0.462218872064784,-0.8022816900196331,0.07142977261368504,-0.3191523026262088,0.06246607718386618,-0.002757683610294791
574,0.191012904047966,11.918484687805176,6.15025520324707,-0.009266910973169189,-0.9689579040737878,0.06096007775525886,-0.4622104107731843,-0.8022660632467588,0.07142809704749395,-0.31914535122231485,0.062464556489616546,-0.0027576046238983747
575,0.18353822827339172,11.795647621154785,6.081362247467041,-0.009703431057070151,-0.9688934879057258,0.06094610843421845,-0.4622020407904867,-0.802250549711369,0.0714264417911961,-0.31913850514272235,0.062463054685978715,-0.002757526272781286
576,0.18714213371276855,11.420171737670898,5.897228240966797,-0.010145645263142024,-0.9688282794108733,0.060932231484069975,-0.46219370124408987,-0.8022350361759792,0.07142478653489824,-0.31913163273205447,0.062461543437034986,-0.0027574481334239733
577,0.19317305088043213,11.858481407165527,6.122413635253906,-0.010589856671251638,-0.9687637840101323,0.060918333217561814,-0.46218542257029444,-0.8022196924968164,0.07142314651102032,-0.3191248129835373,0.06246004163339715,-0.0027573704175862124
578,0.1874772608280182,11.525104522705078,5.950029373168945,-0.011038491073277555,-0.9686981001192055,0.06090436389652141,-0.46217717433279976,-0.8022042921989112,0.07142149125472246,-0.3191179669039448,0.06245853510710637,-0.0027572920664691238
579,0.18515945971012115,11.359379768371582,5.86484956741333,-0.011490026442875119,-0.9686316239014884,0.060890486946372925,-0.4621689260953051,-0.8021890617572329,0.07141985630831783,-0.3191111998175783,0.062457047471427385,-0.0027572145623911385
580,0.18722215294837952,11.25534725189209,5.8148956298828125,-0.011941613722422346,-0.9685670492680684,0.06087643235989382,-0.46216067785781034,-0.8021737746968123,0.0714182264393865,-0.31910445906228724,0.06245556928105429,-0.0027571376935924814
581,0.1828095018863678,11.477926254272461,5.921772480010986,-0.012387942124761235,-0.9685022369366111,0.06086249856611954,-0.46215246005661637,-0.8021586574926186,0.07141659657045518,-0.31909774463807145,0.06245408636802826,-0.002757060824793824
582,0.18802791833877563,11.150617599487305,5.763336658477783,-0.012832845000020871,-0.9684369492090796,0.06084865003778396,-0.46214430312802385,-0.8021435969071672,0.07141497685647047,-0.3190911092070818,0.062452622345614016,-0.0027569845912744943
583,0.1865668147802353,11.343170166015625,5.858151912689209,-0.013276539305170363,-0.9683731669024499,0.060834829931261276,-0.46213617663573203,-0.8021285929404581,0.07141336221995907,-0.3190845264382428,0.06245116776850568,-0.0027569083577551647
584,0.19101814925670624,11.198576927185059,5.790306568145752,-0.013718672318756864,-0.9683093845958203,0.06082104535200472,-0.4621281718886431,-0.8021138154487183,0.07141177297081419,-0.3190779436694039,0.06244972263670324,-0.0027568333947944907
585,0.18915678560733795,11.038335800170898,5.708324909210205,-0.014164058355855685,-0.9682452061257953,0.060807260772748166,-0.4621201367052534,-0.8020989813382361,0.07141017864419602,-0.3190714135627156,0.06244827750490079,-0.002756758220074041
586,0.1862848997116089,11.169050216674805,5.770810127258301,-0.014606935412054047,-0.9681805522596962,0.06079347619349161,-0.4621121623944652,-0.8020843170839808,0.07140859954999776,-0.3190649624492534,0.06244684654105719,-0.002756683045353591
