checkpoint_epoch,seed,epoch,pde_loss,coefficient_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,loose_success,strong_success,symnet_initial_state_sha256,frozen_theta_sha256,frozen_unchanged,initial_beta_max_abs_difference_phase23,coordinate_max_abs_error
1000,15,1000,3.6377198696136475,0.8864662408227569,0.8051390934104441,0.01204448761046674,-0.6597015472136543,0.014596023537989803,-0.37723848893953466,-0.6291304361112436,0.032447161703723124,-0.2623042561366759,0.027056482176556294,-0.0006977139153198494,False,False,3d663675abcc54c04c67966640c93c8ba19a686265dbcf925c21fce118359a13,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.980232295668461e-08,1.5102813550882388e-06
1000,16,1000,3.6377198696136475,0.8864660734094965,0.8051383947765011,0.012044727639511189,-0.6597013577318523,0.014596025259722723,-0.37723750854363425,-0.6291293195468582,0.03244714568419581,-0.2623039884218701,0.0270564894743553,-0.0006977149597291682,False,False,48d235981a7b8d7bdcfb12e8fdd459296d0d830ce6f4c5b7a332a70433b7e978,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,1.490116116609208e-08,1.0899882481041345e-06
1000,17,1000,3.6377201080322266,0.8864663228581677,0.8051390755466205,0.012044084673623168,-0.6597015472136543,0.014596037311853159,-0.37723866953877944,-0.6291302010450572,0.03244719694668322,-0.26230395495751935,0.0270564894743553,-0.0006977150094629452,False,False,0f9fe9e1d0cc5bf8f56330405c4d701ee5fe3c0b9f60e4d2020838e07324ab8f,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.607703273455053e-08,1.0033614938897983e-06
1000,18,1000,3.6377198696136475,0.8864661160299453,0.8051390101744389,0.012044604592131001,-0.6597012945712516,0.014596026981455642,-0.3772388759379164,-0.6291305536443369,0.03244718413106137,-0.2623040720827469,0.027056474878757286,-0.0006977140645211807,False,False,68dd07d284eccc0952203340de33be43b1c976a7ebe34685f191c63e4495dcde,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.9802324774674815e-08,1.2633604971057366e-06
1000,19,1000,3.6377201080322266,0.8864663178742602,0.8051390159548824,0.012044173059769498,-0.659701420892453,0.014596042477051917,-0.37723897913748483,-0.6291300835119641,0.03244722578183239,-0.2623036370461874,0.02705648764990555,-0.0006977158052033785,False,False,fdd83ac86d81f7cc473e4c7d2f58dd8f4b57908847b453ecfdb8f7932d54b456,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,1.8468179374675486e-08,1.1091148559572162e-06
1000,20,1000,3.6377196311950684,0.8864662031176822,0.8051386188878785,0.012044556066403603,-0.6597012945712516,0.014596039033586078,-0.3772384115398583,-0.629129495846498,0.03244720976230507,-0.26230353665313527,0.02705648764990555,-0.0006977160538722639,False,False,f1c06d0d0ee41f7b080fde8a963eb20a9dbe6178671039e38f52fef7ddb28faa,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.980232222116186e-08,1.3012613946372653e-06
1000,21,1000,3.6377198696136475,0.8864661675810286,0.8051390669673657,0.012044448616578652,-0.6597012945712516,0.0145960321466544,-0.3772390823370533,-0.6291305536443369,0.03244719694668322,-0.26230395495751935,0.027056476703207037,-0.0006977144623913973,False,False,3839dc9595f20d25e116a178d5603b383e1c0594825c5f11983657bc612c5cf1,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,1.4901162165292803e-08,1.096511104137221e-06
1000,22,1000,3.6377198696136475,0.8864664174608242,0.8051391797282197,0.012044760567683352,-0.6597015472136543,0.014596040755318998,-0.37723915973672967,-0.6291302010450572,0.03244722578183239,-0.26230353665313527,0.027056474878757286,-0.0006977154073331619,False,False,c198b10f13e7c047b92ec8d9cc7f6d5b80f0aa55c9f3414d3d30c7b4f1fb6dd2,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,5.960464499743523e-08,1.8279020475020502e-06
1000,23,1000,3.6377201080322266,0.8864657901372532,0.8051378392522627,0.012045536112790871,-0.6597008524470469,0.014596023537989803,-0.3772373795441737,-0.6291287906479388,0.03244714248029034,-0.2623037039748889,0.02705647852765679,-0.0006977151586642765,False,False,9d1d7a1f639f28896163273f83d3df5b50fc126f950ccdd51178ef7ae53476a4,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,2.9802321999117254e-08,1.6178805974931265e-06
1000,24,1000,3.6377196311950684,0.8864656985833644,0.8051376842879224,0.012044841155052066,-0.6597008524470469,0.014596020094523965,-0.37723696674589985,-0.6291286731148455,0.032447126460763025,-0.26230385456446714,0.027056491298805052,-0.0006977153575993848,False,False,f182fe72954b870b576c7230bd1f10691ba097a570a6f6d4a5dafe05a0ce32bd,b476eaa599076227cd24c5545b24ae5a5758719b9e492d852a832f7d51c74f13,True,5.960464533050214e-08,9.901642084031437e-07
